stamp_s,phase,vt_s,warp,settle_blend,motor_id,q,q_des,err,qd,qd_des,qd_err,kp,kd,tau_ff,tau_meas,pd_tau,total_tau,hold_ref_source,q_final,q_final_err,settle_vel_brake
1782852451.169818,trajectory,0.103942,1.000000,0.000000,2,-0.009395599,-0.015429013,-0.006033414,0.018615723,0.002916954,-0.015698768,55.000000,4.800000,0.362853762,0.211486816,-0.407191844,-0.044338082,q_final,,,1.000000
1782852451.169818,trajectory,0.103942,1.000000,0.000000,3,-0.058867455,-0.057781067,0.001086388,0.136291504,0.009093792,-0.127197712,40.000000,4.830000,0.143071089,-0.396108627,-0.570909430,-0.427838340,q_final,,,1.000000
1782852451.169818,trajectory,0.103942,1.000000,0.000000,4,0.020517349,0.021017145,0.000499796,-0.144351959,0.003312197,0.147664156,30.000000,2.500000,-0.322495716,0.003890991,0.384154272,0.061658557,q_final,,,1.000000
1782852451.169818,trajectory,0.103942,1.000000,0.000000,5,-0.015531540,-0.015199291,0.000332249,0.020645142,0.009452711,-0.011192430,15.000000,1.500000,0.022375828,0.045074463,-0.011804905,0.010570923,q_final,,,1.000000
1782852451.169818,trajectory,0.103942,1.000000,0.000000,6,-0.013998032,-0.013847686,0.000150346,0.007553101,0.004277435,-0.003275665,12.000000,1.000000,-0.003183950,0.010894775,-0.001471516,-0.004655466,q_final,,,1.000000
1782852451.181761,trajectory,0.115885,1.000000,0.000000,1,-0.012080193,-0.011935330,0.000144863,0.053039551,-0.006076241,-0.059115791,35.000000,5.000000,0.211878929,0.016860962,-0.290508765,-0.078629836,q_final,,,1.000000
1782852451.181761,trajectory,0.115885,1.000000,0.000000,2,-0.009012222,-0.015390155,-0.006377933,-0.051576614,0.003601820,0.055178435,55.000000,4.800000,0.372310303,0.107116699,-0.085929835,0.286380468,q_final,,,1.000000
1782852451.181761,trajectory,0.115885,1.000000,0.000000,3,-0.058867455,-0.057659925,0.001207529,0.022155762,0.011228905,-0.010926857,40.000000,4.830000,-0.272161856,-0.314657211,-0.004475541,-0.276637397,q_final,,,1.000000
1782852451.181761,trajectory,0.115885,1.000000,0.000000,4,0.020517349,0.021061268,0.000543919,-0.040954590,0.004089861,0.045044451,30.000000,2.500000,-0.038813283,-0.048509598,0.128928695,0.090115412,q_final,,,1.000000
1782852451.181761,trajectory,0.115885,1.000000,0.000000,5,-0.015531540,-0.015073368,0.000458172,0.069992065,0.011672095,-0.058319971,15.000000,1.500000,0.081064524,0.043365479,-0.080607375,0.000457149,q_final,,,1.000000
1782852451.181761,trajectory,0.115885,1.000000,0.000000,6,-0.013998032,-0.013790705,0.000207327,0.032730103,0.005281726,-0.027448377,12.000000,1.000000,0.012723313,-0.007476807,-0.024960454,-0.012237141,q_final,,,1.000000
1782852451.193816,trajectory,0.127912,1.000000,0.000000,1,-0.012080193,-0.012015979,0.000064214,0.125549316,-0.007353600,-0.132902916,35.000000,5.000000,0.262293914,-0.023086548,-0.662267101,-0.399973188,q_final,,,1.000000
